date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
2/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,vegetables and fruits,Kale,Bunch,aggregate,Retail,KES,5,0.0461
2/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Maize,KG,aggregate,Retail,KES,49.17,0.4534
2/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,57.29,0.5283
2/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,53.11,0.4897
2/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Rice,KG,aggregate,Retail,KES,99.87,0.9209
2/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,78.33,0.7223
2/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,68.56,0.6322
2/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,453.33,4.1801
2/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,525,4.8409
2/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,50.21,0.463
2/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,milk and dairy,"Milk (cow, fresh)",L,aggregate,Retail,KES,60,0.5533
2/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10.2,0.094
2/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,miscellaneous food,Sugar,KG,aggregate,Retail,KES,109.8,1.0125
2/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,oil and fats,Cooking fat,KG,aggregate,Retail,KES,126.67,1.168
2/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,180.89,1.6679
2/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,115.4,1.0641
2/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,5,0.0461
2/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,vegetables and fruits,Cabbage,Head,aggregate,Retail,KES,31.22,0.2879
2/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,vegetables and fruits,Kale,Bunch,aggregate,Retail,KES,5,0.0461
2/15/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Maize,KG,aggregate,Retail,KES,44.17,0.4073
2/15/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,55.9,0.5155
2/15/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,47.22,0.4354
2/15/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Rice,KG,aggregate,Retail,KES,100.21,0.924
2/15/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,70,0.6455
2/15/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,69.06,0.6368
2/15/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,426.67,3.9342
2/15/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,500,4.6104
2/15/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,51.78,0.4774
2/15/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10.95,0.101
2/15/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,miscellaneous food,Sugar,KG,aggregate,Retail,KES,106,0.9774
2/15/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,oil and fats,Cooking fat,KG,aggregate,Retail,KES,137.89,1.2715
2/15/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,190.17,1.7535
2/15/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,109.65,1.0111
2/15/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,5,0.0461
2/15/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,vegetables and fruits,Cabbage,Head,aggregate,Retail,KES,32.22,0.2971
2/15/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,vegetables and fruits,Kale,Bunch,aggregate,Retail,KES,5,0.0461
2/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Maize,KG,aggregate,Retail,KES,47.38,0.4369
2/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,57.12,0.5267
2/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,49.81,0.4593
2/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Rice,KG,aggregate,Retail,KES,99.87,0.9209
2/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,68.33,0.6301
2/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,67.58,0.6231
2/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,443.33,4.0879
2/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,460,4.2416
2/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,520,4.7948
2/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,50.14,0.4623
2/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10.61,0.0978
2/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,miscellaneous food,Sugar,KG,aggregate,Retail,KES,110,1.0143
2/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,oil and fats,Cooking fat,KG,aggregate,Retail,KES,135.76,1.2518
2/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,187.64,1.7302
2/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,104.17,0.9605
2/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,5,0.0461
2/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,vegetables and fruits,Cabbage,Head,aggregate,Retail,KES,30.83,0.2843
2/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,vegetables and fruits,Kale,Bunch,aggregate,Retail,KES,5,0.0461
2/15/2021,North Eastern,Wajir,Wajir town,1.750845,40.058478,cereals and tubers,Maize,KG,aggregate,Retail,KES,50,0.461
2/15/2021,North Eastern,Wajir,Wajir town,1.750845,40.058478,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,66.67,0.6147
2/15/2021,North Eastern,Wajir,Wajir town,1.750845,40.058478,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,100,0.9221
2/15/2021,North Eastern,Wajir,Wajir town,1.750845,40.058478,cereals and tubers,Rice,KG,aggregate,Retail,KES,143.33,1.3217
2/15/2021,North Eastern,Wajir,Wajir town,1.750845,40.058478,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,122.5,1.1296
2/15/2021,North Eastern,Wajir,Wajir town,1.750845,40.058478,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,79.17,0.73
2/15/2021,North Eastern,Wajir,Wajir town,1.750845,40.058478,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,400,3.6883
2/15/2021,North Eastern,Wajir,Wajir town,1.750845,40.058478,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,491.67,4.5336
2/15/2021,North Eastern,Wajir,Wajir town,1.750845,40.058478,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,61.25,0.5648
2/15/2021,North Eastern,Wajir,Wajir town,1.750845,40.058478,milk and dairy,"Milk (camel, fresh)",L,aggregate,Retail,KES,93.33,0.8606
2/15/2021,North Eastern,Wajir,Wajir town,1.750845,40.058478,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0922
2/15/2021,North Eastern,Wajir,Wajir town,1.750845,40.058478,miscellaneous food,Sugar,KG,aggregate,Retail,KES,116.67,1.0758
2/15/2021,North Eastern,Wajir,Wajir town,1.750845,40.058478,oil and fats,Cooking fat,KG,aggregate,Retail,KES,219.5,2.024
2/15/2021,North Eastern,Wajir,Wajir town,1.750845,40.058478,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,232.5,2.1438
2/15/2021,North Eastern,Wajir,Wajir town,1.750845,40.058478,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,135.83,1.2525
2/15/2021,North Eastern,Wajir,Wajir town,1.750845,40.058478,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,17.5,0.1614
2/15/2021,North Eastern,Wajir,Wajir town,1.750845,40.058478,vegetables and fruits,Cabbage,Head,aggregate,Retail,KES,130.83,1.2064
2/15/2021,North Eastern,Wajir,Wajir town,1.750845,40.058478,vegetables and fruits,Kale,Bunch,aggregate,Retail,KES,50,0.461
2/15/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Maize,KG,aggregate,Retail,KES,46.25,0.4265
2/15/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,65.42,0.6032
2/15/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,51.67,0.4764
2/15/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Rice,KG,aggregate,Retail,KES,91.25,0.8414
2/15/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,40,0.3688
2/15/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,75,0.6916
2/15/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,487.5,4.4952
2/15/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,400,3.6883
2/15/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,475,4.3799
2/15/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,73.33,0.6762
2/15/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,miscellaneous food,Salt,200 G,aggregate,Retail,KES,11.25,0.1037
2/15/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,miscellaneous food,Sugar,KG,aggregate,Retail,KES,117.5,1.0834
2/15/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,218.75,2.0171
2/15/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,112.5,1.0373
2/15/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,20,0.1844
2/15/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,vegetables and fruits,Cabbage,Head,aggregate,Retail,KES,70,0.6455
2/15/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,vegetables and fruits,Kale,Bunch,aggregate,Retail,KES,10,0.0922
2/15/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,cereals and tubers,Maize,KG,aggregate,Retail,KES,48.12,0.4438
2/15/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,70,0.6455
2/15/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,53.33,0.4918
2/15/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,cereals and tubers,Rice,KG,aggregate,Retail,KES,100,0.9221
2/15/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,45,0.4149
2/15/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,73.75,0.68
2/15/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,500,4.6104
2/15/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,76.88,0.7089
2/15/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,miscellaneous food,Salt,200 G,aggregate,Retail,KES,11.25,0.1037
2/15/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,miscellaneous food,Sugar,KG,aggregate,Retail,KES,116.25,1.0719
2/15/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,231.25,2.1323
2/15/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,107.5,0.9912
2/15/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,20,0.1844
2/15/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,vegetables and fruits,Kale,Bunch,aggregate,Retail,KES,10,0.0922
2/15/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Maize,KG,aggregate,Retail,KES,41.67,0.3842
2/15/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,67.71,0.6243
2/15/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,48.33,0.4457
2/15/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Rice,KG,aggregate,Retail,KES,90.62,0.8356
2/15/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,35,0.3227
2/15/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,73.12,0.6743
2/15/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,400,3.6883
2/15/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,400,3.6883
2/15/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,67.5,0.6224
2/15/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,miscellaneous food,Salt,200 G,aggregate,Retail,KES,12.5,0.1153
2/15/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,miscellaneous food,Sugar,KG,aggregate,Retail,KES,116.25,1.0719
2/15/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,212.5,1.9594
2/15/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,118.33,1.0911
2/15/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,20,0.1844
2/15/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,vegetables and fruits,Cabbage,Head,aggregate,Retail,KES,70,0.6455
2/15/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,cereals and tubers,Maize,KG,aggregate,Retail,KES,41.25,0.3804
2/15/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,66.04,0.609
2/15/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,49.5,0.4564
2/15/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,cereals and tubers,Rice,KG,aggregate,Retail,KES,102.92,0.949
2/15/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,38.33,0.3535
2/15/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,71.25,0.657
2/15/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,405.56,3.7396
2/15/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,400,3.6883
2/15/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,471.11,4.344
2/15/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,68.54,0.632
2/15/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,milk and dairy,"Milk (camel, fresh)",L,aggregate,Retail,KES,100,0.9221
2/15/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,miscellaneous food,Salt,200 G,aggregate,Retail,KES,12.29,0.1133
2/15/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,miscellaneous food,Sugar,KG,aggregate,Retail,KES,117.5,1.0834
2/15/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,190.83,1.7596
2/15/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,112.92,1.0412
2/15/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,20,0.1844
2/15/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,vegetables and fruits,Cabbage,Head,aggregate,Retail,KES,73.33,0.6762
2/15/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,vegetables and fruits,Kale,Bunch,aggregate,Retail,KES,10,0.0922
2/15/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Maize,KG,aggregate,Retail,KES,43.75,0.4034
2/15/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,67,0.6178
2/15/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,51.88,0.4783
2/15/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Rice,KG,aggregate,Retail,KES,95.5,0.8806
2/15/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,43.33,0.3996
2/15/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,74.12,0.6835
2/15/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,425,3.9189
2/15/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,495,4.5643
2/15/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,74.38,0.6858
2/15/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,miscellaneous food,Salt,200 G,aggregate,Retail,KES,13.62,0.1256
2/15/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,miscellaneous food,Sugar,KG,aggregate,Retail,KES,120.75,1.1134
2/15/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,216.88,1.9998
2/15/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,120.5,1.1111
2/15/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,20,0.1844
2/15/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,vegetables and fruits,Cabbage,Head,aggregate,Retail,KES,65,0.5994
2/15/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,cereals and tubers,Maize,KG,aggregate,Retail,KES,40.62,0.3746
2/15/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,68.54,0.632
2/15/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,55,0.5071
2/15/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,cereals and tubers,Rice,KG,aggregate,Retail,KES,100,0.9221
2/15/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,74.17,0.6839
2/15/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,475,4.3799
2/15/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,475,4.3799
2/15/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,67.5,0.6224
2/15/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,miscellaneous food,Salt,200 G,aggregate,Retail,KES,13.96,0.1287
2/15/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,miscellaneous food,Sugar,KG,aggregate,Retail,KES,117.08,1.0796
2/15/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,204.58,1.8864
2/15/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,107.5,0.9912
2/15/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,20,0.1844
2/15/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,vegetables and fruits,Cabbage,Head,aggregate,Retail,KES,60,0.5533
2/15/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,cereals and tubers,Maize,KG,aggregate,Retail,KES,47.08,0.4341
2/15/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,68.33,0.6301
2/15/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,50,0.461
2/15/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,cereals and tubers,Rice,KG,aggregate,Retail,KES,98.33,0.9067
